FID,SMILES,frequency,org_FID
11437,[16*]c1ccc(S(=O)(=O)c2c(C)cc(C)[nH]c2=O)cc1,2,34050
11438,[16*]c1ccc2c(c1)C(=O)C([N+](=O)[O-])C2=O,2,34052
11439,[8*]C(C)(C(F)(F)F)C(F)(F)F,2,34055
11440,[8*]CC(O)C(C)C,2,34056
11441,[4*]CC(=O)N/N=C/c1cc(Br)ccc1[O-],2,34059
11442,[16*]c1ccc(C2NCCc3cc(O)c(O)cc32)c(Br)c1,2,34061
11443,[14*]c1cccn1S(=O)(=O)c1ccccc1C#N,2,34063
11444,[5*][NH2+][C@H]1c2cccc3cccc(c23)[C@H]1N,2,34064
11445,[7*]=C1CN(C)C(=O)N(C)C1=O,2,34067
11446,[16*]c1ccc2c(c1)C(c1ccc(N)cc1)NCC2,2,34069
11447,[16*]c1c(N)c2c(c(C)c1C#C)COC2=O,2,34070
11448,[7*]=Cc1sc2cc(C)ccc2[n+]1C,2,34071
11449,[8*]C(C(N)=O)C(C)C,2,34076
11450,[16*]c1ccnc(C)c1O,2,34078
11451,[14*]c1ncnc2sc3c(c12)[C@@H](CCC#N)CC3,2,34082
11452,[3*]ON1CC2CCC1CC2,2,34089
11453,[14*]c1nc(C)cc(NN=Cc2c(F)c(F)c(F)c(F)c2F)n1,2,34092
11454,[7*]=C1C(=O)N(OCO)N=C1[N+]#[C-],2,34094
11455,[15*][C@H]1C[C@H](Cl)C1=O,2,34095
11456,[5*]N1C(N)=NC2CCC(C#N)CC21,2,34101
11457,[5*]N1CC[C@@]2(CC[C@H]2N)C1,2,34102
11458,[6*]C(=O)C1=CC=CNC1,2,34109
11459,[15*]C1CCC2CCCC1C2,2,34110
11460,[4*]CC1CNC(=O)c2c(N)cnn21,2,34112
11461,[13*][C@@H]1OCC[C@@H](C=C)O1,2,34113
11462,[14*]c1ncn(S(=O)(=O)c2ccccc2)n1,2,34120
11463,[5*]N1CCCc2c(C)ccnc21,2,34121
11464,[8*][C@H](C)[C@H](C)CO,2,34122
11465,[5*]N1CC[C@@H](O)C2(CC2)C1,2,34129
11466,[16*]c1ccc(/C=N/NC(=O)CC)cc1,2,34133
11467,[9*]n1c(=O)[nH]c(=O)n1C,2,34138
11468,[14*]c1csc(NN=C(C)c2ccccc2O)n1,2,34140
11469,[16*]c1ccc2c(c1)C(C)=NS2(=O)=O,2,34141
11470,[16*]c1c2c([nH]c(=O)c1C#N)CCNC2,2,34148
11471,[9*]n1ccc(=O)c2cnc(Cl)cc21,2,34149
11472,[14*]c1cc(C)c(C#CCO)s1,2,34150
11473,[16*]c1cccc2c1Oc1c(F)cccc1N(C)C2=O,2,34153
11474,[5*]NC1=C(C(N)=O)C(=O)OC1,2,34156
11475,[5*]N1Cc2cccnc2C(C(=O)N(C)OC)C1,2,34159
11476,[14*]c1nc2c(Cl)ccc(Cl)c2c(=O)o1,2,34162
11477,[7*]=C[C@@H]1C(=C)CCCC1(C)C,2,34166
11478,[16*]c1ccc2c(c1)sc(N)[n+]2CCS(=O)CC,2,34168
11479,[9*]n1c(C)nc2cnc(C)c(C)c21,2,34172
11480,[15*][C@@H]1CC(Cl)(Cl)C1=O,2,34184
11481,[14*]c1nc2c(oc3ccc(C#C)cc32)c(=O)[nH]1,2,34185
11482,[13*][C@@H]1COC(c2cc(F)ccc2C)=N1,2,34186
11483,[16*]c1c[nH]c2c(C#N)cc(F)cc2c1=O,2,34187
11484,[10*]N1C(=O)C[C@H](C)N1C,2,34190
11485,[15*][C@]12CNC[C@H]1[C@@H](O)C2,2,34192
11486,[16*]c1ccc(N)c(C)c1C,2,34195
11487,[14*]c1nc2cc(Cl)c(F)cc2[nH]1,2,34197
11488,[8*]CC1=CCCC1,2,34205
11489,[10*]N1C(=O)[C@@H](C)S/C1=C/C=O,2,34206
11490,[9*]n1[nH]c2ccc([NH+]([O-])O)cc2c1=O,2,34208
11491,[14*]c1n[nH]c2nc(Cl)nc(Cl)c12,2,34209
11492,[8*]CCC=CP(=O)(O)O,2,34213
11493,[10*]N1CNc2scc(C)c2C1=O,2,34214
11494,[14*]c1n(C)c2ccc(C)cc2[n+]1[O-],2,34218
11495,[7*]=C(C)C1=C(O)C(=O)C(c2ccccc2)=C(O)C1=O,2,34219
11496,[7*]=C1SC(N(C)O)=NC1=O,2,34227
11497,[9*]n1ccc2ccnc(Br)c21,2,34231
11498,[14*]c1ccc(Cc2ccc(C)cc2)[nH]1,2,34233
11499,[7*]=C[C@]1(O)C(C)=C(CC=O)C(=O)CC1(C)C,2,34234
11500,[5*]N1CCN2C(=O)CCC12C,2,34239
11501,[15*]C1CCN(S(=O)(=O)N2CC(C)C(N)C2)CC1,2,34240
11502,[14*]c1nc2n(n1)[C@@H](c1ccccc1)C1=C(CCCC1=O)N2,2,34243
11503,[15*][C@@H]1CCC2(C[C@H]1F)OCCO2,2,34248
11504,[15*]C1(Br)C=CSC1,2,34257
11505,[10*]N1C(=O)c2ccccc2C1C(O)(CCC)C(N)=O,2,34262
11506,[16*]c1cc(C)oc(=O)c1C#CC(C)(C)O,2,34264
11507,[5*]N1CCCC(Cl)C1,2,34265
11508,[14*]c1cc2[nH]nc(C#N)c2cn1,2,34266
11509,[8*]CCN1C(=O)Cc2ncccc21,2,34267
11510,[13*][C@H]1COC(C(C)(C)CN(O)C(C)(C)C)=N1,2,34271
11511,[7*]=C1C(=O)N(CC(CC)CC)c2c(F)cccc21,2,34272
11512,[5*]N(C)C(C)=N,2,34275
11513,[6*]C(=O)n1c(C)cc2c(N)cccc21,2,34279
11514,[13*]C1C(C)C(=NO)C(C)CN1C,2,34280
11515,[14*]c1nc2c(C)c(Cl)ncc2[nH]1,2,34283
11516,[13*][C@@H]1C[C@@H](C)SC(N)=N1,2,34284
11517,[14*]c1ncc2ncc(I)cc2c1O,2,34285
11518,[16*]c1cccc(C2=NCCO2)c1F,2,34286
11519,[14*]c1nc2c(=O)[nH]ncc2s1,2,34290
11520,[13*]C1SC(S)=NC1=N,2,34300
11521,[16*]c1ccccc1[C@@H]1C(C#N)=C(N)Oc2cc(C)[nH]c(=O)c21,2,34301
11522,[15*]C1(C)CCCN(S(=O)(=O)N2CCCC2)C1,2,34302
11523,[1*]C(=O)C(C)C1=CC(=O)CCC1,2,34306
11524,[13*][C@@H]1[C@H](C)CC[C@H]2C(=O)N3C[C@H](C)CC[C@H]3C(=O)N21,2,34310
11525,[7*]=C([O-])c1ccc([N+](=O)[O-])cc1,2,34311
11526,[15*]C1(C)CCC2(CC1)CC2,2,34312
11527,[14*]c1nc2ncc(F)cc2[nH]1,2,34316
11528,[14*]c1c(C)c(Cl)c2n1CCC2C(=O)O,2,34321
11529,[13*][C@H]1CC(c2ccco2)=NN1C(=O)C(C)(C)C,2,34322
11530,[9*]n1ncc2c1NC(=O)CC2c1c(F)cccc1F,2,34324
11531,[6*]C(=O)N/N=C1\CCC[C@](C)(O)C1,2,34325
11532,[16*]c1ccc2c(ccc(C)[n+]2CC)c1,2,34327
11533,[15*]C1CCN(C(=C)C)C1,2,34330
11534,[15*]C1CC(c2ccc(C)c(C)c2)=NNC1=O,2,34331
11535,[15*]C1CCN(S(=O)(=O)N2CCOCC2)CC1C,2,34333
11536,[16*]c1cc(=O)[nH]c2c1c(=O)n(C)c(=O)n2C,2,34334
11537,[6*]C(=O)C(C=O)=C1NC(=O)CS1,2,34335
11538,[16*]c1ccc2c(c1)C(CC)C=N2,2,34337
11539,[15*]C1(C)CCN(S(=O)(=O)N2CCc3ccccc3C2)C1,2,34340
11540,[16*]c1ccc2c(c1)CCOC2,2,34343
11541,[5*]N1CCC(c2ccccc2)=C(C(N)=O)C1,2,34345
11542,[16*]c1ccc2c(c1)C(c1ccc(Cl)c(Cl)c1)N(C)CC2,2,34356
11543,[11*]SC(=NC)NC1=NCCS1,2,34362
11544,[16*]c1ccc2c(c1)Nc1cc(N)ccc1NC2=O,2,34363
11545,[3*]OC1CCC(N)c2ccccc21,2,34365
11546,[9*]n1ncc2c(C)nn(C)c2c1=O,2,34366
11547,[16*]c1csc2nc3c4ccccc4c(Cl)nn3c(=O)c12,2,34368
11548,[15*]C1(O)CCNCC1=C,2,34369
11549,[16*]c1ccc(C2=NNC(=O)CC2C)cc1Cl,2,34370
11550,[13*][C@H]1C[C@@]2(C=C)C[C@H]2N1,2,34372
11551,[16*]c1ccc2c(c1)CC(C)(C)C(=O)N2,2,34375
11552,[15*][C@H]1CCc2cn[nH]c2C1,2,34378
11553,[13*][C@@H]1CC(=N)CCN1,2,34382
11554,[12*]S(=O)(=O)c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC(F)(F)F,2,34387
11555,[5*]N1CC2CCC(C1)C2F,2,34389
11556,[16*]c1c(O)c2c([nH]c1=O)CC(C)(C)CC2,2,34396
11557,[16*]c1ccc(C2C(C#N)=C(N)Oc3n[nH]c(C)c32)c(C)c1,2,34398
11558,[8*]CSC(=S)N1CCCCC1,2,34401
11559,[4*]CC#Cc1cncc2cccnc12,2,34405
11560,[12*]S(=O)(=O)c1cc2c3c(cccc3c1)C(=O)N2,2,34407
11561,[16*]c1ccc2c(c1)C(c1ccc(C#N)cc1)NCC2,2,34408
11562,[5*]N1c2nc(C)ccc2NC(=O)c2cccnc21,2,34410
11563,[7*]=C(F)C1OCC(C)CO1,2,34418
11564,[1*]C(=O)[C@H]1OCCc2ccccc21,2,34420
11565,[15*][C@@H]1CCCC[C@@]12CCNC2,2,34421
11566,[14*]c1nc(N)c2nc(Br)[nH]c2n1,2,34422
11567,[8*]CC#CCO,2,34423
11568,[13*][C@]1(C)CCOCO1,2,34424
11569,[7*]=C1C(=O)N(C)N=C1C=O,2,34426
11570,[7*]=Cc1nc2sc(Cl)nn2c(=O)c1Cl,2,34429
11571,[15*]C1C2NC(=O)NC1c1ccccc1O2,2,34430
11572,[5*]N[C@@H]1c2ccccc2CCC1(C)C,2,34440
11573,[15*]C1CCN(CN2C(=O)C(=O)c3c2ccc(C)c3Br)CC1,2,34442
11574,[7*]=Cc1sc2cc(O)ccc2[n+]1CC,2,34445
11575,[9*]n1nc(C)c2c1-c1ccccc1OC2,2,34447
11576,[14*]c1cc2oc(C=C)cc2cn1,2,34449
11577,[3*]OC1=C(C)CC(C)(C)CC1=O,2,34450
11578,[16*]c1csc(C#CCN)c1,2,34453
11579,[14*]c1nc(Cl)nc2[nH]nnc12,2,34460
11580,[5*]N1CCn2cccc2[C@H]1C(C)C,2,34462
11581,[14*]c1nc(C(=N)N)c2cnn(C)c2n1,2,34463
11582,[13*][C@H]1Nc2ccccc2S(=O)(=O)N1C,2,34467
11583,[3*]OC1=C(C=O)Cc2ccccc2[C@@]1(C)CC,2,34474
11584,[8*]CCN=C(C)C1=C(O)CC(C)(C)CC1=O,2,34483
11585,[7*]=C1C(NC)=Nc2ccccc21,2,34486
11586,[10*]N1CC(C)(C)C(=O)N(C)C1=O,2,34495
11587,[14*]c1nsc2cc(C#CCO)ccc12,2,34498
11588,[5*]N1C(N)=NCC(I)C1(C)C,2,34499
11589,[13*]C1C(=O)N=C2C=C(C)C=C(C)N21,2,34501
11590,[16*]c1ccccc1S(=O)(=O)[C@@H]1CCN(C=O)C1,2,34503
11591,[15*]C1C[C@]12C[C@H]1C[C@@H](C)[C@@H](C2)N1,2,34504
11592,[16*]c1cc(S(=O)(=O)CC)ccc1Cl,2,34508
11593,[1*]C(=O)[C@@H](O)F,2,34509
11594,[14*]c1cc(Br)c2ccccc2[n+]1[O-],2,34511
11595,[15*]C1C(=O)N(C)N(C)C1O,2,34512
11596,[13*][C@@H]1Nc2ccncc2[C@H](N)[C@H]1C,2,34513
11597,[14*]c1cc2cc(N)ccc2s1,2,34519
11598,[16*]c1cc2cnc(Cl)cc2nc1N,2,34521
11599,[16*]c1cccc2c1CCNC2c1ccc(Br)cc1,2,34526
11600,[14*]c1ccc2c(N)nc(Cl)nc2n1,2,34528
11601,[15*]C1CCc2cc(F)cc(F)c2C1,2,34532
11602,[16*]c1ccc(O)c2c(=O)c3ccccc3oc12,2,34533
11603,[5*]NC(=S)N(C)C,2,34534
11604,[3*]OC1(O)OC(=O)c2ccccc21,2,34535
11605,[9*]n1nc(C)c2c1OC(N)=C(C#N)C2c1c(F)cccc1F,2,34537
11606,[15*]C1CCC(O)OC1,2,34538
11607,[6*]C(=O)N(O)CC,2,34543
11608,[16*]c1cc(Cl)c2c(=O)ccn3c2c1CCC3,2,34546
11609,[14*]c1cc2c(cn1)c(Br)nn2C,2,34549
11610,[5*]NS(=O)(=O)N1CC[C@@H]2CNC[C@@H]21,2,34550
11611,[4*][C@@H](C)[C@@H](C)CC,2,34551
11612,[16*]c1ccc(C)c(C2NCCc3cc(O)ccc32)c1,2,34552
11613,[15*]C1(F)C(C(F)(F)F)=C(C(F)(F)F)C1F,2,34555
11614,[7*]=CC1(O)C(C)=C(C(C)(F)F)C(=O)CC1(C)C,2,34559
11615,[16*]c1cc(C#C)c(F)cc1C,2,34561
11616,[14*]c1nc2c(Br)nccc2[nH]1,2,34565
11617,[6*]C(=O)N/N=C/c1cccc(C)c1,2,34567
11618,[9*]n1nc(C)c(C)cc1=O,2,34574
11619,[5*]N1CCN([N+](=O)[O-])CC1C(=N)N,2,34577
11620,[6*]C(=O)C[n+]1c(C)n(N)c2ccccc21,2,34578
11621,[13*]C1C(=O)N(C)C2(CC2)C(=O)N1C,2,34580
11622,[16*]c1ccc2nc3c(C)cc(Cl)cn3c(=O)c2c1,2,34584
11623,[15*][C@@H]1C[C@@H](C=C)[C@@H]2CCC1N2,2,34587
11624,[14*]c1[nH]c2ccc(C)c(C)c2[n+]1C,2,34589
11625,[4*]CCCNO,2,34592
11626,[16*]c1c(O)ccc2oc(=O)sc12,2,34593
11627,[8*]CC(=O)NN1C(=O)N[C@@H](C)C1=O,2,34594
11628,[15*][C@@H]1CCNC1(C)C,2,34595
11629,[13*][C@]12C[C@H]1C[C@@H](C#N)N2,2,34599
11630,[14*]c1n[nH]c2c1[C@H](C(F)(F)F)[C@H](O)C(=O)N2,2,34600
11631,[7*]=C(C)/C=N/Nc1nnc2c(n1)[nH]c1ccccc12,2,34603
11632,[15*][C@@H]1C[C@H]2CNC[C@H]1O2,2,34606
11633,[8*]CN=C(C=O)C12CC3CC(CC(O)(C3)C1)C2,2,34608
11634,[14*]c1nc2c(c(=O)[nH]1)CCC(C)(C)C2,2,34609
11635,[8*]C(C)(N)C1CCc2cccnc21,2,34610
11636,[8*]CC(C=O)C(C)=O,2,34611
11637,[16*]c1cc([C@@H]2NCCc3ccccc32)ccc1O,2,34615
11638,[16*]c1ccc(C2NCCc3ccc(N)cc32)cc1,2,34621
11639,[16*]c1ccc(S(=O)(=O)n2ccc(C)n2)c(C)c1,2,34622
11640,[16*]c1ccccc1C1C(C#N)=C(N)Oc2cc(C)[nH]c(=O)c21,2,34623
11641,[14*]c1c2cn[nH]c(=O)c2nn1C,2,34625
11642,[14*]c1nccc(NN=Cc2ccccc2O)n1,2,34627
11643,[16*]c1cc2ccc(F)c3c2n(c1=O)CC3,2,34631
11644,[13*]C1CNCC(C)N1,2,34639
11645,[14*]c1sc(C)c[n+]1CC=C,2,34646
11646,[16*]c1ccc(C2=NN(C)C(=O)C(C)C2C)cc1,2,34647
11647,[4*]CC1(O)CCCc2occc21,2,34650
11648,[14*]c1nn(C)c2ncnc(N)c12,2,34651
11649,[5*]N[C@H]1c2ncccc2N[C@@H](C)[C@@H]1C,2,34654
11650,[14*]c1c(C)ccc(C)[n+]1[O-],2,34657
11651,[14*]c1cc2c(nn1)[C@@H](C(C)C)CCC2C,2,34658
11652,[1*]C(=O)[C@H](O)C(C)(C)C,2,34659
11653,[4*]CC1Cc2cccc3cccc1c23,2,34660
11654,[14*]c1cc2c(Br)c[nH]c(=O)c2[nH]1,2,34666
11655,[10*]N1C(=O)CCCN1C,2,34668
11656,[5*]N1C[C@@H]2C[C@H](N)[C@]2(C)C1,2,34669
11657,[7*]=C1Nc2cc(Cl)ccc2C1=O,2,34672
11658,[16*]c1ccc2c(c1C)N(C)CCC2=O,2,34674
11659,[16*]c1ccc2c(c1)C1(OCCCO1)C(=O)N2CC#N,2,34681
11660,[5*]N1Cc2cc(N)ccc2S1(=O)=O,2,34682
11661,[16*]c1c[nH]c2c(Cl)ncc(Br)c12,2,34683
11662,[10*]N1CCSCC(O)C1=O,2,34684
11663,[13*]C1(C)CC(c2cccnc2)=NN1,2,34690
11664,[14*]c1[nH]c2ccc(Br)cc2c1C1=CCNCC1,2,34692
11665,[15*]C1(Cl)C(C)(C)C(=O)C1(C)C,2,34694
11666,[15*][C@H]1CC(=O)C[C@H]1O,2,34696
11667,[3*]O[C@H]1CCN2CC[C@@H](O)c3cccc1c32,2,34698
11668,[6*]C(=O)NN=Cc1ccc(O)c(O)c1,2,34703
11669,[7*]=Cc1nc2ccccc2n2c(C)nnc12,2,34707
11670,[16*]c1ccc2c(c1Br)C(=O)NCCO2,2,34709
11671,[13*]C1OC(N)=C(OC(N)=S)C1=O,2,34712
11672,[8*]CC(C#N)C=O,2,34716
11673,[5*]N1c2ccc(N)cc2C2CNCCC21,2,34717
11674,[5*]N1CCN(C(=S)SC)CC1,2,34719
11675,[15*]C1(O)[C@H]2CC[C@@H]1CNC2,2,34724
11676,[4*]CC1CCCn2nccc21,2,34725
11677,[5*]NC(N)=Nc1ncccc1C1=CCNCC1,2,34726
11678,[14*]c1nc2ccsc2c(=O)n1NC,2,34727
11679,[16*]c1cc2c(c([SH](=O)=O)c1)CCCC2,2,34730
11680,[16*]c1cccc2c1CCNC2c1c(Cl)cccc1Cl,2,34737
11681,[14*]c1nccn1S(=O)(=O)c1cc(C)ccc1C,2,34742
11682,[3*]On1c(=O)sc2ccccc21,2,34745
11683,[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1C,2,34748
11684,[13*][C@H]1CC2(CCN1)OCCCO2,2,34749
11685,[14*]c1ccc2cc(F)ccc2[n+]1C,2,34755
11686,[14*]c1cc(N)c2cnccc2n1,2,34758
11687,[5*]N[C@H]1c2cccc3cccc(c23)[C@@H]1[NH3+],2,34760
11688,[14*]c1nnc2sc3cccc(Cl)c3n12,2,34761
11689,[7*]=C(C=C)OC,2,34763
11690,[14*]c1cnc2ccc(Cl)nn12,2,34764
11691,[15*]C1CCC/C1=N/OC,2,34766
11692,[16*]c1cc(C)ccc1S(=O)CC#C,2,34770
11693,[15*][C@H]1CCCC(=O)N(C)C1,2,34772
11694,[5*]N1C=CC=C(C(=O)C(F)(F)F)C1O,2,34775
11695,[8*]C(O)C(=O)NN=C1CCC(C)CC1,2,34781
11696,[14*]c1cc2oc(C=O)cc2[nH]1,2,34783
11697,[13*][C@H]1CC2(OCCCO2)C(C)[C@H](C)N1,2,34785
11698,[15*]C1CCC(O)C(=C=C)C1,2,34787
11699,[4*]CC#Cc1csc2c(C)cnc(N)c12,2,34800
11700,[5*]NC1=NS(=O)(=O)c2cc(F)cc(O)c2N1,2,34803
11701,[16*]c1cccc(C2=C(CCC(C)(C)O)C(=O)C(C)=C(C)C2=O)c1,2,34805
11702,[13*][C@]1(C)OC(c2ccc(F)cc2)=NN1C(C)=O,2,34807
11703,[8*]CCNN1C=NC2CCCCC21,2,34809
11704,[1*]C(=O)C1=C(C)CC(C)(C)CC1,2,34812
11705,[12*]S(=O)(=O)c1cc(C)c(C)cc1N,2,34813
11706,[7*]=C1COC(C)OC1,2,34814
11707,[16*]c1ccc(Br)cc1[C@@H]1CCNc2ncnn21,2,34815
11708,[5*]N(C)C(N)=Nc1cccc([N+](=O)[O-])c1,2,34819
11709,[16*]c1cccc(C#CC(C)C)c1,2,34827
11710,[5*]N1C2CCC1(N)CC(=O)C2,2,34829
11711,[16*]c1cnc(C)nc1Cl,2,34830
11712,[14*]c1n[nH]c(N)c1S(=O)(=O)c1ccc(C)cc1,2,34833
11713,[16*]c1c(Cl)ccc2c1OCO2,2,34844
11714,[7*]=Cc1ccc(C)cc1Cl,2,34845
11715,[16*]c1c(N)c2nncn2c2ccccc12,2,34846
11716,[7*]=Cc1ccn(C(C)=O)n1,2,34850
11717,[4*]CC(=O)NN=Cc1cccs1,2,34853
11718,[16*]c1ccc2c(c1)Oc1ccccc1C(=O)N2C,2,34864
11719,[14*]c1nc2nc(C)c(Br)cc2nc1Cl,2,34873
11720,[14*]c1cc(N/N=C/c2ccc(F)cc2)nc(C)n1,2,34874
11721,[16*]c1ccc(C2=NN(C)C(=O)C[C@@H]2C)cc1,2,34875
11722,[12*]S(=O)(=O)c1cccc(F)c1[N+](=O)[O-],2,34878
11723,[14*]c1cc2c(s1)C(C)OCC2C,2,34881
11724,[8*]CC(=O)NN(CC)c1ccc(C)cc1,2,34883
11725,[4*]C(C=O)CC(C)(C)C,2,34889
11726,[10*]N1C[C@@H](CC)n2nccc2C1=O,2,34891
11727,[14*]c1nccc2cc(C#N)cnc12,2,34892
11728,[7*]=C(CC)OC,2,34894
11729,[15*]C1CCC(C)CC1=NNC=O,2,34895
11730,[15*]C1(Cl)CCC1,2,34897
11731,[9*]n1nc(C)c2c1C[C@H](C)CC2=O,2,34902
11732,[16*]c1c(C)cc(Br)cc1C=O,2,34907
11733,[5*]N1c2ccccc2CCc2ccc(F)cc21,2,34910
11734,[8*]C(C)C(=O)S,2,34914
11735,[7*]=Cc1n[nH]c2ncncc12,2,34915
11736,[11*]SSC1=NC(=O)C(C)(C)C(=O)N1,2,34919
11737,[5*]N1CCOCC(O)C1,2,34921
11738,[13*][C@]12CNC[C@H]1CCN2,2,34922
11739,[7*]=Cc1cn(C(C)=O)c2ccccc12,2,34926
11740,[4*]CC[C@@H](O)C=O,2,34928
11741,[8*]C(O)C(=NO)c1ccccc1,2,34929
11742,[13*][C@H]1C[C@H]2C(C)(C)[C@@H](Br)CC[C@]2(C)O1,2,34933
11743,[14*]c1cc(N/N=C/c2ccc(Br)cc2)ncn1,2,34937
11744,[1*]C(=O)N/N=C(/C)C1SC(c2ccccc2)=NC1=O,2,34942
11745,[16*]c1cccc(C2=C(C)C(=O)C(OC)=C(OC)C2=O)c1C,2,34943
11746,[1*]C(=O)C(C#N)CC,2,34946
11747,[15*][C@@]1(S(=O)(=O)c2ccccc2)CCNC1,2,34949
11748,[16*]c1cn(C)c2cnc(Cl)cc12,2,34952
11749,[16*]c1cc2ccc(F)cc2cc1C,2,34953
11750,[1*]C(=O)CCC(=O)N/N=C1\CCCC[C@@H]1C,2,34955
11751,[16*]c1ccc2ccc3ccccc3c2c1C,2,34958
11752,[16*]c1cccc(N2C(=O)C(C)(C)c3ccccc32)c1,2,34966
11753,[5*]N1C(N(O)C(C)=O)c2ccccc2S1(=O)=O,2,34968
11754,[5*]N1CC=C(c2ccc(F)nc2)CC1,2,34969
11755,[13*][C@@H]1CC(F)CN1,2,34970
11756,[8*]CS(=O)(=O)N1CCC(c2ccccn2)=N1,2,34972
11757,[15*][C@H]1C(C=O)=C(C)OC2=C1C(=O)CC(C)(C)C2,2,34973
11758,[15*]C1C(C)OC(C)C1C,2,34974
11759,[14*]c1nc2ccc(Br)c(C)c2c(=O)o1,2,34978
11760,[15*][C@@H]1CCCC[C@@H]1C(=S)NC,2,34983
11761,[15*]C1CNc2nc(C)ccc2C1O,2,34987
11762,[16*]c1c(Cl)cc2c(=O)c(C)c[nH]c2c1F,2,34991
11763,[14*]c1nc2sc(C)c(Br)n2c(=O)c1F,2,34997
11764,[4*]CC(C)C(C)C,2,35003
11765,[1*]C(=O)C1Cc2ccc(F)cc21,2,35006
11766,[14*]c1cc2c(C)ccc(F)c2o1,2,35007
11767,[16*]c1cccc(C#CCC)c1,2,35010
11768,[13*][C@H]1SC(N)=N[C@@H]1C,2,35014
11769,[5*]NC1CCCc2sc(I)cc21,2,35017
11770,[8*]C[S+](C)C,2,35018
11771,[1*]C(=O)CC(C)CCC=O,2,35019
11772,[16*]c1c(O)[nH]c2ccc(N)cc12,2,35023
11773,[13*]C1OC=C(NC)C1=O,2,35025
11774,[9*]n1ncc2ccnc(Br)c21,2,35026
11775,[13*][C@H]1NC[C@H]2[C@@H]1CC2(F)F,2,35029
11776,[15*][C@H]1CCC[C@@H]1C,2,35033
11777,[8*]CCN1C(=O)C(=O)c2c(Cl)ccc(F)c21,2,35034
11778,[6*]C(=O)N(C=O)N=C1C(=O)Nc2ccc(I)cc21,2,35043
11779,[5*]N/C([O-])=N\c1c[n+](C(C)C)no1,2,35044
11780,[15*]C1CC2CN(S(=O)(=O)N(C)C)CC1O2,2,35046
11781,[7*]=C1C(=O)N(C)N=C1C(=O)O,2,35049
11782,[8*]CCC(=O)n1ccc2ccccc21,2,35055
11783,[16*]c1cccc(/C=N\Nc2nc(C)cs2)c1,2,35056
11784,[13*][C@H]1CN=C(c2ccc(C)cc2)O1,2,35059
11785,[14*]c1ncc(O)c2c(Br)c[nH]c12,2,35061
11786,[5*]NC1=NCC(C=O)S1,2,35063
11787,[16*]c1ccccc1/C(C)=N\Nc1nccs1,2,35065
11788,[13*][C@]1(C)OC(c2ccc(Br)cc2)=NN1C(C)=O,2,35069
11789,[13*]C1(C#N)Nc2ccccc2C1=O,2,35071
11790,[5*]N1CC[C@@H](C#N)C1,2,35072
11791,[14*]c1ncc2ccc(F)cc2n1,2,35073
11792,[16*]c1cc(C)c2c(c1C)CNC2,2,35079
11793,[5*]N1CCCc2c(Cl)ccc(Cl)c21,2,35080
11794,[16*]c1ccc2c(c1)S(=O)(=O)N=C(C(Cl)(Cl)Cl)N2,2,35083
11795,[15*]C1([N+](=O)[O-])COCOC1,2,35090
11796,[14*]c1ccc(S(=O)(=O)CC)s1,2,35093
11797,[7*]=CCS(=O)(=O)CC,2,35095
11798,[16*]c1cn(C(N)=O)c2cc(O)ccc12,2,35096
11799,[5*]NC(C)=NC1C(C)=CC(=O)C=C1C,2,35097
11800,[1*]C(=O)CC(=O)NN=C1CCCC1,2,35101
11801,[4*]CC(O)(CC1(C)CCOc2ccccc21)C(F)(F)F,2,35103
11802,[5*]NCC(C)(C)C,2,35104
11803,[5*]N1CC=C(C(C)(C)C)C=C1N,2,35105
11804,[16*]c1ccc2c(c1)/C(=N/C=O)C(=O)N2C,2,35107
11805,[5*]NC(=S)N1CC(=O)Nc2ccccc2[C@@H]1c1ccc(C)cc1,2,35109
11806,[13*]C1CN(C)CCN1S(=O)(=O)N1CC(C)CC(C)C1,2,35110
11807,[16*]c1cc2ncsc2c2ccccc12,2,35111
11808,[1*]C(=O)C1=CN(C)/C(=C\N=O)C=C1,2,35113
11809,[8*][C@@H](C)C(=O)NN1CCOCC1,2,35114
11810,[1*]C(=O)C1=C(O)C(O)C=CO1,2,35117
11811,[14*]c1cc2c(nn1)[C@](C=O)(C(C)C)CCC2C,2,35119
11812,[14*]c1nc2ncc(C)nc2c(=O)[nH]1,2,35120
11813,[13*][C@H]1OC[C@H](O)[C@H](O)O1,2,35123
11814,[16*]c1cc[n+](P(=O)(O)O)c2ccccc12,2,35126
11815,[14*]c1ncc2nccn2c1Br,2,35127
11816,[5*]N1CC(=O)Nc2ccc(Br)cc2[C@H]1c1cccc(Cl)c1,2,35130
11817,[1*]C(=O)N(C)n1cnc2c(Cl)nc(C)c(C)c21,2,35134
11818,[16*]c1cc(F)c2c(c1F)c(F)c(F)c1c(F)ccc(F)c12,2,35136
11819,[15*][C@@]12CCNC[C@]1(C)C2,2,35138
11820,[7*]=CC1=C(CC)C(=O)OC1,2,35145
11821,[9*]n1c2c(c3cc(Cl)ccc31)CCN(C)C2,2,35146
11822,[15*]C1CC(C)N(C)CC1C,2,35152
11823,[16*]c1ccc(Cc2cccc(C)c2)cc1C,2,35156
11824,[15*]C1COC2(CC(C)(C)N(OC)C(C)(C)C2)OC1,2,35157
